county_fips,state_name_24,county_name_24,votes_gop_24,votes_dem_24,total_votes_24,diff_24,per_gop_24,per_dem_24,trump_24,bell_24,state_name,county_name,votes_gop_20,votes_dem_20,total_votes_20,diff_20,per_gop_20,per_dem_20,trump_20,bell_20,GEOID,votes_dem_16,votes_gop_16,total_votes_16,per_dem_16,per_gop_16,diff_16,trump_16,bell_16,bellweather,pop_vote_bell,bell_20_24,change,change_20_24,statefips
12103,Florida,Pinellas County,269472,242452,517058,27020,0.5211639699994971,0.4689067764157986,1,1,Florida,Pinellas County,276209,277450,559715,-1241,0.493481503979704,0.4956987038046149,0,1,12103,233327,238746,491520,0.474704996745,0.485729980469,5419,1,1,1,1,1,1,1,12
12105,Florida,Polk County,209044,136879,348922,72165,0.5991138420621228,0.39229111377327885,1,1,Florida,Polk County,194586,145049,343256,49537,0.5668830260796607,0.4225679958981052,1,0,12105,117182,157216,283828,0.412862719675,0.553912933185,40034,1,1,0,1,0,0,0,12
12107,Florida,Putnam County,26700,9354,36272,17346,0.736104984561094,0.25788486987207765,1,1,Florida,Putnam County,25514,10527,36373,14987,0.7014543754983091,0.2894179748714706,1,0,12107,9920,21873,32652,0.303809873821,0.669882396178,11953,1,1,0,1,0,0,0,12
12109,Florida,St. Johns County,128759,66862,197452,61897,0.6521027895387234,0.3386240706602111,1,1,Florida,St. Johns County,110946,63850,176622,47096,0.6281550429731291,0.3615064940947334,1,0,12109,43037,88633,136392,0.315539034547,0.649840166579,45596,1,1,0,1,0,0,0,12
12111,Florida,St. Lucie County,100293,83517,185131,16776,0.5417407133327211,0.45112379882353576,1,1,Florida,St. Lucie County,86831,84137,172169,2694,0.5043358560484176,0.48868843984689464,1,0,12111,66812,70248,140731,0.474749699782,0.499165073793,3436,1,1,0,1,0,0,0,12
12113,Florida,Santa Rosa County,84314,27035,112424,57279,0.7499644204084537,0.2404735643634811,1,1,Florida,Santa Rosa County,77385,27612,106928,49773,0.7237112823582224,0.258229836899596,1,0,12113,18398,65126,87432,0.210426388508,0.744876017934,46728,1,1,0,1,0,0,0,12
12115,Florida,Sarasota County,163219,112668,277857,50551,0.5874208675685695,0.40548915449313855,1,1,Florida,Sarasota County,148370,120110,270575,28260,0.5483507345467985,0.4439064954264067,1,0,12115,97676,124098,228509,0.427449247076,0.543077077927,26422,1,1,0,1,0,0,0,12
12117,Florida,Seminole County,129735,120717,253720,9018,0.5113313889326817,0.47578827053444744,1,1,Florida,Seminole County,125241,132528,260815,-7287,0.4801909399382704,0.5081302839177194,0,1,12117,105611,109265,224377,0.470685498068,0.486970589677,3654,1,1,1,1,1,1,1,12
12119,Florida,Sumter County,72134,32551,105217,39583,0.685573624034139,0.3093701588146402,1,1,Florida,Sumter County,62761,29341,92485,33420,0.6786073417310915,0.3172514461804617,1,0,12119,22631,52722,76649,0.295254993542,0.687836762384,30091,1,1,0,1,0,0,0,12
12121,Florida,Suwannee County,17561,4217,21891,13344,0.802201818098762,0.19263624320497008,1,1,Florida,Suwannee County,16410,4485,21057,11925,0.7793132924918079,0.21299330388944293,1,0,12121,3955,14281,18675,0.211780455154,0.764712182062,10326,1,1,0,1,0,0,0,12
12123,Florida,Taylor County,7954,1991,9997,5963,0.7956386916074822,0.19915974792437732,1,1,Florida,Taylor County,7751,2299,10127,5452,0.7653796780882789,0.2270168855534709,1,0,12123,2149,6923,9279,0.231598232568,0.746093329023,4774,1,1,0,1,0,0,0,12
12125,Florida,Union County,5224,971,6231,4253,0.8383887016530251,0.15583373455304125,1,1,Florida,Union County,5133,1053,6245,4080,0.821937550040032,0.16861489191353082,1,0,12125,1014,4567,5693,0.178113472686,0.802213244335,3553,1,1,0,1,0,0,0,12
12127,Florida,Volusia County,187691,120132,310495,67559,0.6044896053076539,0.3869047810753796,1,1,Florida,Volusia County,173821,130575,307439,43246,0.5653837021327808,0.4247183994223244,1,0,12127,108793,142763,260304,0.417945940132,0.548447200197,33970,1,1,0,1,0,0,0,12
12129,Florida,Wakulla County,14246,5441,19856,8805,0.7174657534246576,0.2740229653505238,1,1,Florida,Wakulla County,12874,5351,18404,7523,0.6995218430775918,0.2907520104325147,1,0,12129,4348,10507,15344,0.283368091762,0.684762773723,6159,1,1,0,1,0,0,0,12
12131,Florida,Walton County,38970,10287,49601,28683,0.7856696437571823,0.20739501219733472,1,1,Florida,Walton County,32947,10338,43711,22609,0.7537461966095491,0.23650797282148656,1,0,12131,6861,25695,33559,0.204445901249,0.765666438213,18834,1,1,0,1,0,0,0,12
12133,Florida,Washington County,10370,2140,12584,8230,0.8240623013350286,0.17005721551176098,1,1,Florida,Washington County,9876,2347,12327,7529,0.8011681674373327,0.1903950677374868,1,0,12133,2261,8630,11144,0.202889447236,0.774407753051,6369,1,1,0,1,0,0,0,12
13001,Georgia,Appling County,6761,1560,8334,5201,0.8112550995920327,0.18718502519798416,1,1,Georgia,Appling County,6570,1784,8390,4786,0.7830750893921334,0.2126340882002384,1,0,13001,1434,5492,7003,0.204769384549,0.784235327717,4058,1,1,0,1,0,0,0,13
13003,Georgia,Atkinson County,2350,700,3057,1650,0.7687275106313379,0.2289826627412496,1,1,Georgia,Atkinson County,2300,825,3155,1475,0.7290015847860539,0.26148969889064977,1,0,13003,696,1873,2604,0.267281105991,0.719278033794,1177,1,1,0,1,0,0,0,13
13005,Georgia,Bacon County,4186,645,4839,3541,0.8650547633808638,0.1332920024798512,1,1,Georgia,Bacon County,4017,625,4667,3392,0.8607242339832869,0.13391900578530103,1,0,13005,607,3356,4010,0.151371571072,0.836907730673,2749,1,1,0,1,0,0,0,13
13007,Georgia,Baker County,883,590,1476,293,0.5982384823848238,0.3997289972899729,1,1,Georgia,Baker County,897,652,1555,245,0.5768488745980708,0.4192926045016077,1,0,13007,650,775,1440,0.451388888889,0.538194444444,125,1,1,0,1,0,0,0,13
13009,Georgia,Baldwin County,9574,9159,18825,415,0.5085790172642762,0.4865338645418327,1,1,Georgia,Baldwin County,8903,9140,18251,-237,0.48780888718426385,0.500794477014958,0,1,13009,7965,7691,16075,0.495489891135,0.478444790047,274,0,0,0,0,1,1,1,13
13011,Georgia,Banks County,9358,1136,10519,8222,0.8896282916627056,0.1079950565643122,1,1,Georgia,Banks County,7795,932,8801,6863,0.885694807408249,0.1058970571525963,1,0,13011,684,6130,6946,0.098473941837,0.882522315001,5446,1,1,0,1,0,0,0,13
13013,Georgia,Barrow County,30730,12949,43934,17781,0.6994582783265808,0.2947375608867847,1,1,Georgia,Barrow County,26804,10453,37921,16351,0.7068378998444134,0.2756520133962712,1,0,13013,6580,21105,28828,0.228250312196,0.732100735396,14525,1,1,0,1,0,0,0,13
13015,Georgia,Bartow County,43271,13942,57547,29329,0.7519245138756148,0.24227153457174136,1,1,Georgia,Bartow County,37672,12091,50464,25581,0.7465123652504756,0.23959654407102093,1,0,13015,8204,29879,39263,0.208949901943,0.760996357894,21675,1,1,0,1,0,0,0,13
13017,Georgia,Ben Hill County,4281,2199,6501,2082,0.6585140747577296,0.33825565297646515,1,1,Georgia,Ben Hill County,4111,2393,6564,1718,0.6262949421084705,0.3645642900670323,1,0,13017,2098,3734,5923,0.354212392369,0.630423771737,1636,1,1,0,1,0,0,0,13
13019,Georgia,Berrien County,6841,1209,8068,5632,0.8479176995537928,0.14985126425384235,1,1,Georgia,Berrien County,6419,1269,7743,5150,0.8290068448921607,0.16388996512979465,1,0,13019,1041,5408,6563,0.158616486363,0.824013408502,4367,1,1,0,1,0,0,0,13
13021,Georgia,Bibb County,26658,42172,69181,-15514,0.38533701449820035,0.6095893381130657,0,0,Georgia,Bibb County,26559,43408,70714,-16849,0.3755833356902452,0.613852985264587,0,1,13021,34383,22589,58327,0.589486858573,0.387282047765,11794,0,0,0,1,0,0,0,13
13023,Georgia,Bleckley County,4685,1339,6044,3346,0.7751489080079418,0.221542025148908,1,1,Georgia,Bleckley County,4329,1312,5708,3017,0.7584092501751927,0.22985283812193413,1,0,13023,1094,3717,4934,0.221726793677,0.753344142683,2623,1,1,0,1,0,0,0,13
13025,Georgia,Brantley County,7744,736,8500,7008,0.9110588235294118,0.08658823529411765,1,1,Georgia,Brantley County,6993,700,7749,6293,0.902439024390244,0.09033423667570008,1,0,13025,619,5561,6285,0.0984884645982,0.884805091488,4942,1,1,0,1,0,0,0,13
13027,Georgia,Brooks County,4560,2629,7210,1931,0.6324549237170597,0.36463245492371704,1,1,Georgia,Brooks County,4261,2791,7101,1470,0.6000563300943529,0.39304323334741587,1,0,13027,2504,3679,6268,0.399489470325,0.586949585195,1175,1,1,0,1,0,0,0,13
13029,Georgia,Bryan County,16738,7779,24651,8959,0.6789988235771368,0.31556529146890594,1,1,Georgia,Bryan County,14240,6738,21335,7502,0.6674478556362784,0.31581907663463793,1,0,13029,4010,10513,15063,0.26621522937,0.697935338246,6503,1,1,0,1,0,0,0,13
13031,Georgia,Bulloch County,20985,11514,32657,9471,0.6425881128088924,0.3525737207949291,1,1,Georgia,Bulloch County,18387,11248,30090,7139,0.6110667996011964,0.3738118976404121,1,0,13031,8812,14476,24151,0.364871019834,0.599395470167,5664,1,1,0,1,0,0,0,13
13033,Georgia,Burke County,6027,4994,11070,1033,0.5444444444444444,0.45112917795844626,1,1,Georgia,Burke County,5400,5208,10683,192,0.5054759898904801,0.4875035102499298,1,0,13033,4730,4491,9350,0.505882352941,0.480320855615,239,0,0,0,1,0,1,0,13
13035,Georgia,Butts County,9424,3544,13019,5880,0.7238651202089255,0.2722175282279745,1,1,Georgia,Butts County,8406,3274,11771,5132,0.71412794155127,0.27814119446096336,1,0,13035,2566,6717,9477,0.270760789279,0.708768597657,4151,1,1,0,1,0,0,0,13
13037,Georgia,Calhoun County,900,1153,2056,-253,0.4377431906614786,0.5607976653696498,0,0,Georgia,Calhoun County,923,1263,2198,-340,0.4199272065514104,0.5746132848043676,0,1,13037,1178,829,2023,0.582303509639,0.40978744439,349,0,0,0,1,0,0,0,13
13039,Georgia,Camden County,17819,8405,26393,9414,0.6751411359072481,0.31845565111961505,1,1,Georgia,Camden County,15249,7967,23686,7282,0.6437980241492866,0.33635903065101747,1,0,13039,5914,12287,18825,0.314156706507,0.652695883134,6373,1,1,0,1,0,0,0,13
13043,Georgia,Candler County,3366,1196,4568,2170,0.7368651488616462,0.2618213660245184,1,1,Georgia,Candler County,3133,1269,4431,1864,0.707063868201309,0.2863913337846987,1,0,13043,1023,2661,3757,0.272291722119,0.708277881288,1638,1,1,0,1,0,0,0,13
13045,Georgia,Carroll County,42536,17634,60494,24902,0.7031441134657983,0.291499983469435,1,1,Georgia,Carroll County,37476,16236,54472,21240,0.6879864884711412,0.29806138933764137,1,0,13045,12422,29983,43744,0.28397037308,0.685419714704,17561,1,1,0,1,0,0,0,13
13047,Georgia,Catoosa County,27150,7704,35038,19446,0.7748729950339631,0.21987556367372568,1,1,Georgia,Catoosa County,25167,6932,32593,18235,0.7721596661859909,0.21268370509005,1,0,13047,4769,20860,26510,0.179894379479,0.786872878159,16091,1,1,0,1,0,0,0,13
13049,Georgia,Charlton County,3607,1007,4628,2600,0.7793863439930856,0.2175885911840968,1,1,Georgia,Charlton County,3419,1105,4568,2314,0.7484676007005254,0.2419001751313485,1,0,13049,1004,2950,4008,0.250499001996,0.736027944112,1946,1,1,0,1,0,0,0,13
13051,Georgia,Chatham County,57336,82758,141109,-25422,0.4063241891020417,0.5864827899000064,0,0,Georgia,Chatham County,53232,78247,133408,-25015,0.3990165507315903,0.586524046533941,0,1,13051,58998,43649,106013,0.556516653618,0.41173252337,15349,0,0,0,1,0,0,0,13
13053,Georgia,Chattahoochee County,982,703,1694,279,0.5796930342384888,0.4149940968122786,1,1,Georgia,Chattahoochee County,880,667,1582,213,0.5562579013906448,0.4216182048040455,1,0,13053,593,746,1384,0.428468208092,0.53901734104,153,1,1,0,1,0,0,0,13
13055,Georgia,Chattooga County,8769,1896,10706,6873,0.8190734167756398,0.1770969549785167,1,1,Georgia,Chattooga County,8064,1854,10050,6210,0.8023880597014925,0.18447761194029852,1,0,13055,1612,6457,8246,0.195488721805,0.783046325491,4845,1,1,0,1,0,0,0,13
13057,Georgia,Cherokee County,112142,48838,162281,63304,0.6910359191772296,0.3009471225836666,1,1,Georgia,Cherokee County,99585,42779,144815,56806,0.6876704761247109,0.2954044815799468,1,0,13057,25203,80611,110825,0.227412587413,0.727371982856,55408,1,1,0,1,0,0,0,13
13059,Georgia,Clarke County,16049,36297,52887,-20248,0.3034583167886248,0.6863123262805605,0,0,Georgia,Clarke County,14450,36055,51346,-21605,0.28142406419195265,0.7021968605149379,0,1,13059,29514,12691,44221,0.667420456344,0.286990343954,16823,0,0,0,1,0,0,0,13
13061,Georgia,Clay County,663,771,1442,-108,0.45977808599167824,0.5346740638002774,0,0,Georgia,Clay County,637,791,1435,-154,0.44390243902439025,0.551219512195122,0,1,13061,697,566,1271,0.548387096774,0.445318646735,131,0,0,0,1,0,0,0,13
13063,Georgia,Clayton County,16877,94203,111729,-77326,0.1510529942987049,0.8431383078699353,0,0,Georgia,Clayton County,15811,95466,112330,-79655,0.14075491854357697,0.8498709160509214,0,1,13063,75908,11740,89236,0.850643238155,0.131561253306,64168,0,0,0,1,0,0,0,13
13065,Georgia,Clinch County,2201,702,2908,1499,0.7568775790921596,0.24140302613480055,1,1,Georgia,Clinch County,2105,744,2861,1361,0.7357567284166375,0.2600489339391821,1,0,13065,685,1724,2443,0.280392959476,0.705689725747,1039,1,1,0,1,0,0,0,13
13067,Georgia,Cobb County,168679,228404,401369,-59725,0.4202591630145826,0.5690623839907916,0,0,Georgia,Cobb County,165436,221847,393728,-56411,0.4201783972691808,0.5634524341677504,0,1,13067,159416,152602,326424,0.488370953116,0.46749626253,6814,0,0,0,1,0,0,0,13
13069,Georgia,Coffee County,11388,4295,15715,7093,0.7246579700922685,0.27330575882914415,1,1,Georgia,Coffee County,10578,4511,15214,6067,0.6952806625476535,0.29650322071776,1,0,13069,4090,9575,13896,0.294329303397,0.68904720783,5485,1,1,0,1,0,0,0,13
13071,Georgia,Colquitt County,12451,4114,16611,8337,0.7495635422310517,0.24766720847631088,1,1,Georgia,Colquitt County,11777,4190,16086,7587,0.7321273156782295,0.26047494715902025,1,0,13071,3460,9892,13592,0.254561506769,0.727781047675,6432,1,1,0,1,0,0,0,13
13073,Georgia,Columbia County,53657,31624,85920,22033,0.6244995344506518,0.3680633147113594,1,1,Georgia,Columbia County,50013,29232,80575,20781,0.6207012100527459,0.3627924294135898,1,0,13073,18863,43060,64190,0.29386197227,0.670821000156,24197,1,1,0,1,0,0,0,13
13075,Georgia,Cook County,5374,1956,7357,3418,0.7304607856463232,0.265869240179421,1,1,Georgia,Cook County,4900,2059,7035,2841,0.6965174129353234,0.29267945984363897,1,0,13075,1752,4175,6038,0.290162305399,0.691454123882,2423,1,1,0,1,0,0,0,13
13077,Georgia,Coweta County,57204,28111,85916,29093,0.6658131197914242,0.32719167559011125,1,1,Georgia,Coweta County,51501,24210,76799,27291,0.6705946692014219,0.315238479667704,1,0,13077,16572,42513,61315,0.270276441328,0.693353991682,25941,1,1,0,1,0,0,0,13
13079,Georgia,Crawford County,4742,1582,6340,3160,0.7479495268138802,0.24952681388012615,1,1,Georgia,Crawford County,4428,1615,6102,2813,0.7256637168141593,0.2646673221894461,1,0,13079,1419,3632,5157,0.275159976731,0.70428543727,2213,1,1,0,1,0,0,0,13
13081,Georgia,Crisp County,5099,2993,8116,2106,0.628265155248891,0.36877772301626416,1,1,Georgia,Crisp County,4985,2982,8033,2003,0.6205651686791983,0.3712187227685796,1,0,13081,2835,4539,7500,0.378,0.6052,1704,1,1,0,1,0,0,0,13
13083,Georgia,Dade County,6804,1343,8200,5461,0.8297560975609756,0.16378048780487806,1,1,Georgia,Dade County,6066,1261,7434,4805,0.8159806295399515,0.16962604250739843,1,0,13083,965,5047,6238,0.154697018275,0.809073420968,4082,1,1,0,1,0,0,0,13
13085,Georgia,Dawson County,16115,3350,19561,12765,0.8238331373651654,0.1712591380808752,1,1,Georgia,Dawson County,13398,2486,16081,10912,0.833157141968783,0.15459237609601392,1,0,13085,1444,9880,11680,0.123630136986,0.845890410959,8436,1,1,0,1,0,0,0,13
13087,Georgia,Decatur County,7140,4372,11549,2768,0.6182353450515196,0.3785609143648801,1,1,Georgia,Decatur County,6755,4782,11625,1973,0.5810752688172043,0.41135483870967743,1,0,13087,4104,6009,10238,0.400859542879,0.586931041219,1905,1,1,0,1,0,0,0,13
13089,Georgia,DeKalb County,62622,299630,366008,-237008,0.17109462088260366,0.818643308342987,0,0,Georgia,DeKalb County,58377,308162,370746,-249785,0.1574582058875888,0.8311944026368457,0,1,13089,239131,47531,295871,0.808227234166,0.160647714714,191600,0,0,0,1,0,0,0,13
13091,Georgia,Dodge County,6249,2081,8350,4168,0.7483832335329341,0.24922155688622755,1,1,Georgia,Dodge County,5843,2172,8071,3671,0.7239499442448272,0.26911163424606616,1,0,13091,1836,5021,6995,0.262473195139,0.717798427448,3185,1,1,0,1,0,0,0,13
13093,Georgia,Dooly County,2243,1921,4177,322,0.5369882690926502,0.45989944936557337,1,1,Georgia,Dooly County,2159,1911,4105,248,0.5259439707673569,0.4655298416565165,1,0,13093,1860,1941,3836,0.48488008342,0.505995828989,81,1,1,0,1,0,0,0,13
13095,Georgia,Dougherty County,9904,23831,33850,-13927,0.29258493353028064,0.7040177252584934,0,0,Georgia,Dougherty County,10441,24568,35287,-14127,0.29588800408082294,0.696233740470995,0,1,13095,23224,10227,33925,0.68456890199,0.301459100958,12997,0,0,0,1,0,0,0,13
13097,Georgia,Douglas County,23996,46240,70721,-22244,0.33930515688409385,0.6538369084147566,0,0,Georgia,Douglas County,25454,42814,69106,-17360,0.3683327062773131,0.6195409949931988,0,1,13097,30971,24803,57365,0.539893663384,0.43237165519,6168,0,0,0,1,0,0,0,13
13099,Georgia,Early County,2718,2158,4879,560,0.5570813691330191,0.4423037507686001,1,1,Georgia,Early County,2710,2450,5188,260,0.5223592906707787,0.4722436391673091,1,0,13099,2165,2552,4782,0.452739439565,0.533667921372,387,1,1,0,1,0,0,0,13
13101,Georgia,Echols County,1307,127,1438,1180,0.9089012517385258,0.08831710709318498,1,1,Georgia,Echols County,1256,167,1441,1089,0.871616932685635,0.11589174184594032,1,0,13101,156,1006,1175,0.132765957447,0.856170212766,850,1,1,0,1,0,0,0,13
13103,Georgia,Effingham County,26943,9144,36244,17799,0.7433782143251296,0.2522900342125593,1,1,Georgia,Effingham County,23361,7718,31571,15643,0.7399512210572994,0.2444648569890089,1,0,13103,4851,17865,23395,0.20735199829,0.763624706134,13014,1,1,0,1,0,0,0,13
13105,Georgia,Elbert County,6860,2700,9589,4160,0.7154030660131401,0.2815726353112942,1,1,Georgia,Elbert County,6226,2879,9171,3347,0.6788790753462,0.31392432668193215,1,0,13105,2507,5269,7912,0.316860465116,0.665950455005,2762,1,1,0,1,0,0,0,13
13107,Georgia,Emanuel County,6919,2673,9619,4246,0.7193055411165402,0.2778875142946252,1,1,Georgia,Emanuel County,6553,2886,9505,3667,0.6894266175697001,0.3036296685954761,1,0,13107,2433,5330,7838,0.310410819087,0.680020413371,2897,1,1,0,1,0,0,0,13
13109,Georgia,Evans County,3011,1214,4244,1797,0.7094721960414703,0.28605089538171535,1,1,Georgia,Evans County,2888,1324,4247,1564,0.6800094184129974,0.3117494702142689,1,0,13109,1130,2404,3602,0.313714602998,0.667406996113,1274,1,1,0,1,0,0,0,13
13111,Georgia,Fannin County,13232,2807,16096,10425,0.8220675944333996,0.17439115308151093,1,1,Georgia,Fannin County,12169,2570,14849,9599,0.8195164657552697,0.17307562798841672,1,0,13111,1920,9622,11764,0.163209792588,0.817919075145,7702,1,1,0,1,0,0,0,13
13113,Georgia,Fayette County,38177,35822,74633,2355,0.5115297522543647,0.4799753460265566,1,1,Georgia,Fayette County,37956,33062,71994,4894,0.527210600883407,0.4592327138372642,1,0,13113,23255,35034,60387,0.385099441933,0.580157981022,11779,1,1,0,1,0,0,0,13
13115,Georgia,Floyd County,31631,12862,44738,18769,0.7070275828155036,0.28749608833653717,1,1,Georgia,Floyd County,28906,11917,41341,16989,0.6992090176822041,0.28826104835393435,1,0,13115,9127,24045,34250,0.266481751825,0.70204379562,14918,1,1,0,1,0,0,0,13
13117,Georgia,Forsyth County,91281,45509,138249,45772,0.660265173708309,0.32918140456712164,1,1,Georgia,Forsyth County,85123,42208,129311,42915,0.65828119804193,0.326406879538477,1,0,13117,23427,69801,97314,0.240736173624,0.717276034281,46374,1,1,0,1,0,0,0,13
13119,Georgia,Franklin County,10459,1647,12140,8812,0.8615321252059308,0.135667215815486,1,1,Georgia,Franklin County,9069,1593,10765,7476,0.8424523920111472,0.14797956339990712,1,0,13119,1243,7054,8474,0.14668397451,0.832428605145,5811,1,1,0,1,0,0,0,13
13121,Georgia,Fulton County,144655,384752,535238,-240097,0.27026294844536447,0.7188428325343118,0,0,Georgia,Fulton County,137247,380212,523779,-242965,0.2620322693349676,0.7259015729916625,0,1,13121,281875,110372,407173,0.692273308888,0.271069054186,171503,0,0,0,1,0,0,0,13
13123,Georgia,Gilmer County,14976,3413,18481,11563,0.8103457605107949,0.18467615388777664,1,1,Georgia,Gilmer County,13429,2932,16525,10497,0.8126475037821482,0.17742813918305597,1,0,13123,1955,10465,12713,0.153779595689,0.823173129867,8510,1,1,0,1,0,0,0,13
13125,Georgia,Glascock County,1534,133,1670,1401,0.918562874251497,0.07964071856287425,1,1,Georgia,Glascock County,1402,155,1565,1247,0.8958466453674121,0.09904153354632587,1,0,13125,138,1235,1390,0.0992805755396,0.888489208633,1097,1,1,0,1,0,0,0,13
13127,Georgia,Glynn County,27558,16144,43912,11414,0.627573328475132,0.3676443796684278,1,1,Georgia,Glynn County,25617,15882,41988,9735,0.6101028865390111,0.3782509288368105,1,0,13127,11738,21482,34041,0.344819482389,0.631062542228,9744,1,1,0,1,0,0,0,13
13129,Georgia,Gordon County,22495,4982,27606,17513,0.8148590886039266,0.1804680141998116,1,1,Georgia,Gordon County,19405,4384,24033,15021,0.8074314484250822,0.1824158448799567,1,0,13129,3176,15171,18850,0.16848806366,0.804827586207,11995,1,1,0,1,0,0,0,13
13131,Georgia,Grady County,7385,3290,10718,4095,0.6890278036947192,0.3069602537786901,1,1,Georgia,Grady County,7034,3619,10707,3415,0.6569533949752498,0.33800317549266834,1,0,13131,3005,6047,9187,0.327092630891,0.658212691847,3042,1,1,0,1,0,0,0,13
13133,Georgia,Greene County,8215,4514,12786,3701,0.6424996089472861,0.35304239011418737,1,1,Georgia,Greene County,7066,4087,11244,2979,0.6284240483813589,0.3634827463536108,1,0,13133,3194,5488,8831,0.361680443891,0.621447174725,2294,1,1,0,1,0,0,0,13
13135,Georgia,Gwinnett County,173041,242507,420681,-69466,0.41133542993384536,0.5764629255896986,0,0,Georgia,Gwinnett County,166400,241994,414023,-75594,0.4019100388142688,0.5844940981539672,0,1,13135,165063,146463,323931,0.509562221584,0.452142585921,18600,0,0,0,1,0,0,0,13
13137,Georgia,Habersham County,19142,4036,23280,15106,0.8222508591065292,0.1733676975945017,1,1,Georgia,Habersham County,16637,3562,20431,13075,0.8143017962899516,0.17434291028339288,1,0,13137,2483,13184,16128,0.153955853175,0.81746031746,10701,1,1,0,1,0,0,0,13
13139,Georgia,Hall County,72991,28347,101973,44644,0.7157875123807282,0.2779853490629873,1,1,Georgia,Hall County,64183,25033,90537,39150,0.7089145874062538,0.27649469277753846,1,0,13139,16153,51681,70133,0.230319535739,0.736899890209,35528,1,1,0,1,0,0,0,13
13141,Georgia,Hancock County,1364,2864,4240,-1500,0.32169811320754715,0.6754716981132075,0,0,Georgia,Hancock County,1154,2976,4153,-1822,0.2778714182518661,0.7165904165663376,0,1,13141,2695,841,3572,0.754479283315,0.235442329227,1854,0,0,0,1,0,0,0,13
13143,Georgia,Haralson County,14239,2065,16364,12174,0.8701417746272305,0.12619164018577364,1,1,Georgia,Haralson County,12330,1791,14246,10539,0.8655061069773972,0.12571950021058542,1,0,13143,1474,9579,11317,0.130246531766,0.846425731201,8105,1,1,0,1,0,0,0,13
13145,Georgia,Harris County,16283,5976,22353,10307,0.7284480830313604,0.2673466648771977,1,1,Georgia,Harris County,14319,5457,19991,8862,0.7162723225451453,0.27297283777699966,1,0,13145,4082,11931,16392,0.249023914104,0.727855051245,7849,1,1,0,1,0,0,0,13
13147,Georgia,Hart County,11064,3210,14331,7854,0.7720326564789617,0.2239899518526272,1,1,Georgia,Hart County,9465,3157,12728,6308,0.7436360779384035,0.24803582652419864,1,0,13147,2583,7285,10077,0.256326287586,0.722933412722,4702,1,1,0,1,0,0,0,13
13149,Georgia,Heard County,5335,859,6210,4476,0.8590982286634461,0.13832528180354267,1,1,Georgia,Heard County,4519,824,5394,3695,0.8377827215424546,0.15276232851316277,1,0,13149,743,3370,4206,0.176652401331,0.801236329054,2627,1,1,0,1,0,0,0,13
13151,Georgia,Henry County,44982,83253,129034,-38271,0.3486057938217834,0.645202039772463,0,0,Georgia,Henry County,48259,73443,122998,-25184,0.3923559732678581,0.5971072700369112,0,1,13151,49902,45641,98037,0.509011903669,0.465548721401,4261,0,0,0,1,0,0,0,13
13153,Georgia,Houston County,45090,35907,81514,9183,0.5531565129916334,0.4405010182299973,1,1,Georgia,Houston County,41540,32239,74838,9301,0.5550656083807691,0.4307838263983538,1,0,13153,22460,35351,59559,0.377105055491,0.593545895666,12891,1,1,0,1,0,0,0,13
13155,Georgia,Irwin County,3340,986,4342,2354,0.7692307692307693,0.2270842929525564,1,1,Georgia,Irwin County,3134,1008,4168,2126,0.7519193857965452,0.2418426103646833,1,0,13155,890,2711,3659,0.243235856791,0.74091281771,1821,1,1,0,1,0,0,0,13
13157,Georgia,Jackson County,36497,10472,47243,26025,0.7725377304574222,0.2216624685138539,1,1,Georgia,Jackson County,29502,7642,37675,21860,0.7830656934306569,0.2028400796284008,1,0,13157,4469,21754,27057,0.165169826662,0.80400635695,17285,1,1,0,1,0,0,0,13
13159,Georgia,Jasper County,7203,1881,9118,5322,0.7899758719017328,0.20629524018425097,1,1,Georgia,Jasper County,5822,1761,7644,4061,0.7616431187859759,0.23037676609105184,1,0,13159,1544,4353,6016,0.25664893617,0.723570478723,2809,1,1,0,1,0,0,0,13
13161,Georgia,Jeff Davis County,4935,924,5872,4011,0.8404291553133515,0.15735694822888285,1,1,Georgia,Jeff Davis County,4695,1028,5771,3667,0.8135505111765725,0.17813203950788423,1,0,13161,901,4102,5089,0.177048536058,0.806052269601,3201,1,1,0,1,0,0,0,13
13163,Georgia,Jefferson County,3765,3674,7463,91,0.5044888114699183,0.492295323596409,1,1,Georgia,Jefferson County,3537,4058,7639,-521,0.463018719727713,0.5312213640528866,0,1,13163,3809,3057,6934,0.54932218056,0.440871070089,752,0,0,0,0,1,1,1,13
13165,Georgia,Jenkins County,2217,1179,3409,1038,0.6503373423291288,0.3458492226459372,1,1,Georgia,Jenkins County,2161,1266,3455,895,0.6254703328509407,0.36642547033285094,1,0,13165,1108,1892,3034,0.365194462755,0.623599208965,784,1,1,0,1,0,0,0,13
13167,Georgia,Johnson County,2913,1066,3984,1847,0.7311746987951807,0.267570281124498,1,1,Georgia,Johnson County,2850,1222,4100,1628,0.6951219512195121,0.29804878048780487,1,0,13167,1136,2519,3682,0.308527973927,0.684139054861,1383,1,1,0,1,0,0,0,13
13169,Georgia,Jones County,11079,4959,16092,6120,0.6884787472035794,0.308165548098434,1,1,Georgia,Jones County,9940,4882,14934,5058,0.6655952859247355,0.3269050488817464,1,0,13169,3960,8304,12524,0.316192909614,0.663046949856,4344,1,1,0,1,0,0,0,13
